AntennaID,SatelliteID,LinkBeginningTime,LinkEndingTime,TraceBeginningTime,TraceEndingTime,FeedingOrNot,MaxElevation,DayID,RevolutionNum,RiseFallFlag
Shenzhen-1,Œ¿–«-381,180218,180976,180198,180996, «,*,3,*,*
Shenzhen-1,Œ¿–«-381,186392,186835,186372,186855, «,*,3,*,*
Shenzhen-1,Œ¿–«-381,204922,205212,204902,205232, «,*,3,*,*
Shenzhen-1,Œ¿–«-381,210732,211468,210712,211488, «,*,3,*,*
Shenzhen-1,Œ¿–«-381,216724,217396,216704,217416, «,*,3,*,*
Shenzhen-2,Œ¿–«-381,2358,2681,2338,2701, «,*,1,*,*
Shenzhen-2,Œ¿–«-381,8078,8840,8058,8860, «,*,1,*,*
Shenzhen-2,Œ¿–«-381,14146,14752,14126,14772, «,*,1,*,*
Shenzhen-2,Œ¿–«-381,38618,39282,38598,39302, «,*,1,*,*
Shenzhen-2,Œ¿–«-381,44556,45302,44536,45322, «,*,1,*,*
Shenzhen-2,Œ¿–«-381,88337,88828,88317,88848, «,*,2,*,*
Shenzhen-2,Œ¿–«-381,94145,94910,94125,94930, «,*,2,*,*
Shenzhen-2,Œ¿–«-381,100262,100798,100242,100818, «,*,2,*,*
Shenzhen-2,Œ¿–«-381,124673,125379,124653,125399, «,*,2,*,*
Shenzhen-2,Œ¿–«-381,130637,131353,130617,131373, «,*,2,*,*
Shenzhen-2,Œ¿–«-381,174349,174943,174329,174963, «,*,3,*,*
Shenzhen-2,Œ¿–«-381,180218,180976,180198,180996, «,*,3,*,*
Shenzhen-2,Œ¿–«-381,186392,186835,186372,186855, «,*,3,*,*
Shenzhen-2,Œ¿–«-381,204922,205212,204902,205232, «,*,3,*,*
Shenzhen-2,Œ¿–«-381,210732,211468,210712,211488, «,*,3,*,*
Shenzhen-2,Œ¿–«-381,216724,217396,216704,217416, «,*,3,*,*
Bar-1,Œ¿–«-391,12575,13051,12555,13071, «,*,1,*,*
Bar-1,Œ¿–«-391,18363,19128,18343,19148, «,*,1,*,*
Bar-1,Œ¿–«-391,24397,25083,24377,25103, «,*,1,*,*
Bar-1,Œ¿–«-391,30564,31049,30544,31069, «,*,1,*,*
Bar-1,Œ¿–«-391,36659,37156,36639,37176, «,*,1,*,*
Bar-1,Œ¿–«-391,42620,43319,42600,43339, «,*,1,*,*
Bar-1,Œ¿–«-391,48579,49340,48559,49360, «,*,1,*,*
Bar-1,Œ¿–«-391,54678,55099,54658,55119, «,*,1,*,*
Bar-1,Œ¿–«-391,98586,99160,98566,99180, «,*,2,*,*
Bar-1,Œ¿–«-391,104430,105198,104410,105218, «,*,2,*,*
Bar-1,Œ¿–«-391,110492,111149,110472,111169, «,*,2,*,*
Bar-1,Œ¿–«-391,116666,117128,116646,117148, «,*,2,*,*
Bar-1,Œ¿–«-391,122732,123260,122712,123280, «,*,2,*,*
Bar-1,Œ¿–«-391,128686,129409,128666,129429, «,*,2,*,*
Bar-1,Œ¿–«-391,134654,135399,134634,135419, «,*,2,*,*
Bar-1,Œ¿–«-391,140845,141049,140825,141069, «,*,2,*,*
Bar-1,Œ¿–«-391,184613,185256,184593,185276, «,*,3,*,*
Bar-1,Œ¿–«-391,190503,191267,190483,191287, «,*,3,*,*
Bar-1,Œ¿–«-391,196592,197215,196572,197235, «,*,3,*,*
Bar-1,Œ¿–«-391,202764,203213,202744,203233, «,*,3,*,*
Bar-1,Œ¿–«-391,208803,209365,208783,209385, «,*,3,*,*
Bar-1,Œ¿–«-391,214752,215495,214732,215515, «,*,3,*,*
Bar-1,Œ¿–«-391,220732,221452,220712,221472, «,*,3,*,*
Bar-2,Œ¿–«-391,12575,13051,12555,13071, «,*,1,*,*
Bar-2,Œ¿–«-391,18363,19128,18343,19148, «,*,1,*,*
Bar-2,Œ¿–«-391,24397,25083,24377,25103, «,*,1,*,*
Bar-2,Œ¿–«-391,30564,31049,30544,31069, «,*,1,*,*
Bar-2,Œ¿–«-391,36659,37156,36639,37176, «,*,1,*,*
Bar-2,Œ¿–«-391,42620,43319,42600,43339, «,*,1,*,*
Bar-2,Œ¿–«-391,48579,49340,48559,49360, «,*,1,*,*
Bar-2,Œ¿–«-391,54678,55099,54658,55119, «,*,1,*,*
Bar-2,Œ¿–«-391,98586,99160,98566,99180, «,*,2,*,*
Bar-2,Œ¿–«-391,104430,105198,104410,105218, «,*,2,*,*
Bar-2,Œ¿–«-391,110492,111149,110472,111169, «,*,2,*,*
Bar-2,Œ¿–«-391,116666,117128,116646,117148, «,*,2,*,*
Bar-2,Œ¿–«-391,122732,123260,122712,123280, «,*,2,*,*
Bar-2,Œ¿–«-391,128686,129409,128666,129429, «,*,2,*,*
Bar-2,Œ¿–«-391,134654,135399,134634,135419, «,*,2,*,*
Bar-2,Œ¿–«-391,140845,141049,140825,141069, «,*,2,*,*
Bar-2,Œ¿–«-391,184613,185256,184593,185276, «,*,3,*,*
Bar-2,Œ¿–«-391,190503,191267,190483,191287, «,*,3,*,*
Bar-2,Œ¿–«-391,196592,197215,196572,197235, «,*,3,*,*
Bar-2,Œ¿–«-391,202764,203213,202744,203233, «,*,3,*,*
Bar-2,Œ¿–«-391,208803,209365,208783,209385, «,*,3,*,*
Bar-2,Œ¿–«-391,214752,215495,214732,215515, «,*,3,*,*
Bar-2,Œ¿–«-391,220732,221452,220712,221472, «,*,3,*,*
Jiamusi-1,Œ¿–«-391,7101,7802,7081,7822, «,*,1,*,*
Jiamusi-1,Œ¿–«-391,13018,13790,12998,13810, «,*,1,*,*
Jiamusi-1,Œ¿–«-391,19025,19779,19005,19799, «,*,1,*,*
Jiamusi-1,Œ¿–«-391,25036,25795,25016,25815, «,*,1,*,*
Jiamusi-1,Œ¿–«-391,31020,31789,31000,31809, «,*,1,*,*
Jiamusi-1,Œ¿–«-391,37020,37665,37000,37685, «,*,1,*,*
Jiamusi-1,Œ¿–«-391,87432,87785,87412,87805, «,*,2,*,*
Jiamusi-1,Œ¿–«-391,93152,93878,93132,93898, «,*,2,*,*
Jiamusi-1,Œ¿–«-391,99090,99861,99070,99881, «,*,2,*,*
Jiamusi-1,Œ¿–«-391,105103,105855,105083,105875, «,*,2,*,*
Jiamusi-1,Œ¿–«-391,111110,111873,111090,111893, «,*,2,*,*
Jiamusi-1,Œ¿–«-391,117091,117854,117071,117874, «,*,2,*,*
Jiamusi-1,Œ¿–«-391,123105,123699,123085,123719, «,*,2,*,*
Jiamusi-1,Œ¿–«-391,173428,173901,173408,173921, «,*,3,*,*
Jiamusi-1,Œ¿–«-391,179207,179952,179187,179972, «,*,3,*,*
Jiamusi-1,Œ¿–«-391,185164,185933,185144,185953, «,*,3,*,*
Jiamusi-1,Œ¿–«-391,191181,191931,191161,191951, «,*,3,*,*
Jiamusi-1,Œ¿–«-391,197182,197949,197162,197969, «,*,3,*,*
Jiamusi-1,Œ¿–«-391,203163,203916,203143,203936, «,*,3,*,*
Jiamusi-1,Œ¿–«-391,209197,209723,209177,209743, «,*,3,*,*
Jiamusi-2,Œ¿–«-391,7101,7802,7081,7822, «,*,1,*,*
Jiamusi-2,Œ¿–«-391,13018,13790,12998,13810, «,*,1,*,*
Jiamusi-2,Œ¿–«-391,19025,19779,19005,19799, «,*,1,*,*
Jiamusi-2,Œ¿–«-391,25036,25795,25016,25815, «,*,1,*,*
Jiamusi-2,Œ¿–«-391,31020,31789,31000,31809, «,*,1,*,*
Jiamusi-2,Œ¿–«-391,37020,37665,37000,37685, «,*,1,*,*
Jiamusi-2,Œ¿–«-391,87432,87785,87412,87805, «,*,2,*,*
Jiamusi-2,Œ¿–«-391,93152,93878,93132,93898, «,*,2,*,*
Jiamusi-2,Œ¿–«-391,99090,99861,99070,99881, «,*,2,*,*
Jiamusi-2,Œ¿–«-391,105103,105855,105083,105875, «,*,2,*,*
Jiamusi-2,Œ¿–«-391,111110,111873,111090,111893, «,*,2,*,*
Jiamusi-2,Œ¿–«-391,117091,117854,117071,117874, «,*,2,*,*
Jiamusi-2,Œ¿–«-391,123105,123699,123085,123719, «,*,2,*,*
Jiamusi-2,Œ¿–«-391,173428,173901,173408,173921, «,*,3,*,*
Jiamusi-2,Œ¿–«-391,179207,179952,179187,179972, «,*,3,*,*
Jiamusi-2,Œ¿–«-391,185164,185933,185144,185953, «,*,3,*,*
Jiamusi-2,Œ¿–«-391,191181,191931,191161,191951, «,*,3,*,*
Jiamusi-2,Œ¿–«-391,197182,197949,197162,197969, «,*,3,*,*
Jiamusi-2,Œ¿–«-391,203163,203916,203143,203936, «,*,3,*,*
Jiamusi-2,Œ¿–«-391,209197,209723,209177,209743, «,*,3,*,*
Jiuquan-1,Œ¿–«-391,12686,13393,12666,13413, «,*,1,*,*
Jiuquan-1,Œ¿–«-391,18619,19382,18599,19402, «,*,1,*,*
Jiuquan-1,Œ¿–«-391,24682,25362,24662,25382, «,*,1,*,*
Jiuquan-1,Œ¿–«-391,30753,31408,30733,31428, «,*,1,*,*
Jiuquan-1,Œ¿–«-391,36751,37490,36731,37510, «,*,1,*,*
Jiuquan-1,Œ¿–«-391,42726,43483,42706,43503, «,*,1,*,*
Jiuquan-1,Œ¿–«-391,48800,49255,48780,49275, «,*,1,*,*
Jiuquan-1,Œ¿–«-391,93074,93309,93054,93329, «,*,2,*,*
Jiuquan-1,Œ¿–«-391,98736,99471,98716,99491, «,*,2,*,*
Jiuquan-1,Œ¿–«-391,104697,105451,104677,105471, «,*,2,*,*
Jiuquan-1,Œ¿–«-391,110771,111438,110751,111458, «,*,2,*,*
Jiuquan-1,Œ¿–«-391,116832,117496,116812,117516, «,*,2,*,*
Jiuquan-1,Œ¿–«-391,122821,123572,122801,123592, «,*,2,*,*
Jiuquan-1,Œ¿–«-391,128800,129541,128780,129561, «,*,2,*,*
Jiuquan-1,Œ¿–«-391,134935,135235,134915,135255, «,*,2,*,*
Jiuquan-1,Œ¿–«-391,179037,179459,179017,179479, «,*,3,*,*
Jiuquan-1,Œ¿–«-391,184792,185546,184772,185566, «,*,3,*,*
Jiuquan-1,Œ¿–«-391,190779,191521,190759,191541, «,*,3,*,*
Jiuquan-1,Œ¿–«-391,196860,197517,196840,197537, «,*,3,*,*
Jiuquan-1,Œ¿–«-391,202909,203585,202889,203605, «,*,3,*,*
Jiuquan-1,Œ¿–«-391,208891,209652,208871,209672, «,*,3,*,*
Jiuquan-1,Œ¿–«-391,214877,215593,214857,215613, «,*,3,*,*
Jiuquan-2,Œ¿–«-391,12686,13393,12666,13413, «,*,1,*,*
Jiuquan-2,Œ¿–«-391,18619,19382,18599,19402, «,*,1,*,*
Jiuquan-2,Œ¿–«-391,24682,25362,24662,25382, «,*,1,*,*
Jiuquan-2,Œ¿–«-391,30753,31408,30733,31428, «,*,1,*,*
Jiuquan-2,Œ¿–«-391,36751,37490,36731,37510, «,*,1,*,*
Jiuquan-2,Œ¿–«-391,42726,43483,42706,43503, «,*,1,*,*
Jiuquan-2,Œ¿–«-391,48800,49255,48780,49275, «,*,1,*,*
Jiuquan-2,Œ¿–«-391,93074,93309,93054,93329, «,*,2,*,*
Jiuquan-2,Œ¿–«-391,98736,99471,98716,99491, «,*,2,*,*
Jiuquan-2,Œ¿–«-391,104697,105451,104677,105471, «,*,2,*,*
Jiuquan-2,Œ¿–«-391,110771,111438,110751,111458, «,*,2,*,*
Jiuquan-2,Œ¿–«-391,116832,117496,116812,117516, «,*,2,*,*
Jiuquan-2,Œ¿–«-391,122821,123572,122801,123592, «,*,2,*,*
Jiuquan-2,Œ¿–«-391,128800,129541,128780,129561, «,*,2,*,*
Jiuquan-2,Œ¿–«-391,134935,135235,134915,135255, «,*,2,*,*
Jiuquan-2,Œ¿–«-391,179037,179459,179017,179479, «,*,3,*,*
Jiuquan-2,Œ¿–«-391,184792,185546,184772,185566, «,*,3,*,*
Jiuquan-2,Œ¿–«-391,190779,191521,190759,191541, «,*,3,*,*
Jiuquan-2,Œ¿–«-391,196860,197517,196840,197537, «,*,3,*,*
Jiuquan-2,Œ¿–«-391,202909,203585,202889,203605, «,*,3,*,*
Jiuquan-2,Œ¿–«-391,208891,209652,208871,209672, «,*,3,*,*
Jiuquan-2,Œ¿–«-391,214877,215593,214857,215613, «,*,3,*,*
Shanghai-1,Œ¿–«-391,1133,1376,1113,1396, «,*,1,*,*
Shanghai-1,Œ¿–«-391,6804,7556,6784,7576, «,*,1,*,*
Shanghai-1,Œ¿–«-391,12812,13514,12792,13534, «,*,1,*,*
Shanghai-1,Œ¿–«-391,19010,19436,18990,19456, «,*,1,*,*
Shanghai-1,Œ¿–«-391,25198,25484,25178,25504, «,*,1,*,*
Shanghai-1,Œ¿–«-391,31144,31730,31124,31750, «,*,1,*,*
Shanghai-1,Œ¿–«-391,37075,37838,37055,37858, «,*,1,*,*
Shanghai-1,Œ¿–«-391,43091,43722,43071,43742, «,*,1,*,*
Shanghai-1,Œ¿–«-391,87094,87535,87074,87555, «,*,2,*,*
Shanghai-1,Œ¿–«-391,92865,93629,92845,93649, «,*,2,*,*
Shanghai-1,Œ¿–«-391,98907,99576,98887,99596, «,*,2,*,*
Shanghai-1,Œ¿–«-391,105128,105502,105108,105522, «,*,2,*,*
Shanghai-1,Œ¿–«-391,111273,111598,111253,111618, «,*,2,*,*
Shanghai-1,Œ¿–«-391,117205,117835,117185,117855, «,*,2,*,*
Shanghai-1,Œ¿–«-391,123143,123911,123123,123931, «,*,2,*,*
Shanghai-1,Œ¿–«-391,129191,129746,129171,129766, «,*,2,*,*
Shanghai-1,Œ¿–«-391,173098,173652,173078,173672, «,*,3,*,*
Shanghai-1,Œ¿–«-391,178932,179700,178912,179720, «,*,3,*,*
Shanghai-1,Œ¿–«-391,185008,185638,184988,185658, «,*,3,*,*
Shanghai-1,Œ¿–«-391,191245,191570,191225,191590, «,*,3,*,*
Shanghai-1,Œ¿–«-391,197342,197715,197322,197735, «,*,3,*,*
Shanghai-1,Œ¿–«-391,203267,203935,203247,203955, «,*,3,*,*
Shanghai-1,Œ¿–«-391,209214,209978,209194,209998, «,*,3,*,*
Shanghai-1,Œ¿–«-391,215308,215751,215288,215771, «,*,3,*,*
Shanghai-2,Œ¿–«-391,1133,1376,1113,1396, «,*,1,*,*
Shanghai-2,Œ¿–«-391,6804,7556,6784,7576, «,*,1,*,*
Shanghai-2,Œ¿–«-391,12812,13514,12792,13534, «,*,1,*,*
Shanghai-2,Œ¿–«-391,19010,19436,18990,19456, «,*,1,*,*
Shanghai-2,Œ¿–«-391,25198,25484,25178,25504, «,*,1,*,*
Shanghai-2,Œ¿–«-391,31144,31730,31124,31750, «,*,1,*,*
Shanghai-2,Œ¿–«-391,37075,37838,37055,37858, «,*,1,*,*
Shanghai-2,Œ¿–«-391,43091,43722,43071,43742, «,*,1,*,*
Shanghai-2,Œ¿–«-391,87094,87535,87074,87555, «,*,2,*,*
Shanghai-2,Œ¿–«-391,92865,93629,92845,93649, «,*,2,*,*
Shanghai-2,Œ¿–«-391,98907,99576,98887,99596, «,*,2,*,*
Shanghai-2,Œ¿–«-391,105128,105502,105108,105522, «,*,2,*,*
Shanghai-2,Œ¿–«-391,111273,111598,111253,111618, «,*,2,*,*
Shanghai-2,Œ¿–«-391,117205,117835,117185,117855, «,*,2,*,*
Shanghai-2,Œ¿–«-391,123143,123911,123123,123931, «,*,2,*,*
Shanghai-2,Œ¿–«-391,129191,129746,129171,129766, «,*,2,*,*
Shanghai-2,Œ¿–«-391,173098,173652,173078,173672, «,*,3,*,*
Shanghai-2,Œ¿–«-391,178932,179700,178912,179720, «,*,3,*,*
Shanghai-2,Œ¿–«-391,185008,185638,184988,185658, «,*,3,*,*
Shanghai-2,Œ¿–«-391,191245,191570,191225,191590, «,*,3,*,*
Shanghai-2,Œ¿–«-391,197342,197715,197322,197735, «,*,3,*,*
Shanghai-2,Œ¿–«-391,203267,203935,203247,203955, «,*,3,*,*
Shanghai-2,Œ¿–«-391,209214,209978,209194,209998, «,*,3,*,*
Shanghai-2,Œ¿–«-391,215308,215751,215288,215771, «,*,3,*,*
Shenzhen-1,Œ¿–«-391,6604,7337,6584,7357, «,*,1,*,*
Shenzhen-1,Œ¿–«-391,12601,13288,12581,13308, «,*,1,*,*
Shenzhen-1,Œ¿–«-391,37157,37730,37137,37750, «,*,1,*,*
Shenzhen-1,Œ¿–«-391,43057,43823,43037,43843, «,*,1,*,*
Shenzhen-1,Œ¿–«-391,49172,49593,49152,49613, «,*,1,*,*
Shenzhen-1,Œ¿–«-391,87034,87167,87014,87187, «,*,2,*,*
Shenzhen-1,Œ¿–«-391,92660,93415,92640,93435, «,*,2,*,*
Shenzhen-1,Œ¿–«-391,98702,99341,98682,99361, «,*,2,*,*
Shenzhen-1,Œ¿–«-391,123205,123841,123185,123861, «,*,2,*,*
Shenzhen-1,Œ¿–«-391,129130,129886,129110,129906, «,*,2,*,*
Shenzhen-1,Œ¿–«-391,135363,135527,135343,135547, «,*,2,*,*
Shenzhen-1,Œ¿–«-391,172957,173369,172937,173389, «,*,3,*,*
Shenzhen-1,Œ¿–«-391,178723,179488,178703,179508, «,*,3,*,*
Shenzhen-1,Œ¿–«-391,184813,185389,184793,185409, «,*,3,*,*
Shenzhen-1,Œ¿–«-391,209258,209942,209238,209962, «,*,3,*,*
Shenzhen-1,Œ¿–«-391,215207,215942,215187,215962, «,*,3,*,*
Shenzhen-2,Œ¿–«-391,6604,7337,6584,7357, «,*,1,*,*
Shenzhen-2,Œ¿–«-391,12601,13288,12581,13308, «,*,1,*,*
Shenzhen-2,Œ¿–«-391,37157,37730,37137,37750, «,*,1,*,*
Shenzhen-2,Œ¿–«-391,43057,43823,43037,43843, «,*,1,*,*
Shenzhen-2,Œ¿–«-391,49172,49593,49152,49613, «,*,1,*,*
Shenzhen-2,Œ¿–«-391,87034,87167,87014,87187, «,*,2,*,*
Shenzhen-2,Œ¿–«-391,92660,93415,92640,93435, «,*,2,*,*
Shenzhen-2,Œ¿–«-391,98702,99341,98682,99361, «,*,2,*,*
Shenzhen-2,Œ¿–«-391,123205,123841,123185,123861, «,*,2,*,*
Shenzhen-2,Œ¿–«-391,129130,129886,129110,129906, «,*,2,*,*
Shenzhen-2,Œ¿–«-391,135363,135527,135343,135547, «,*,2,*,*
Shenzhen-2,Œ¿–«-391,172957,173369,172937,173389, «,*,3,*,*
Shenzhen-2,Œ¿–«-391,178723,179488,178703,179508, «,*,3,*,*
Shenzhen-2,Œ¿–«-391,184813,185389,184793,185409, «,*,3,*,*
Shenzhen-2,Œ¿–«-391,209258,209942,209238,209962, «,*,3,*,*
Shenzhen-2,Œ¿–«-391,215207,215942,215187,215962, «,*,3,*,*
Bar-1,Œ¿–«-401,16794,17360,16774,17380, «,*,1,*,*
Bar-1,Œ¿–«-401,22633,23401,22613,23421, «,*,1,*,*
Bar-1,Œ¿–«-401,28692,29352,28672,29372, «,*,1,*,*
Bar-1,Œ¿–«-401,34865,35330,34845,35350, «,*,1,*,*
Bar-1,Œ¿–«-401,40935,41460,40915,41480, «,*,1,*,*
Bar-1,Œ¿–«-401,46889,47610,46869,47630, «,*,1,*,*
Bar-1,Œ¿–«-401,52856,53603,52836,53623, «,*,1,*,*
Bar-1,Œ¿–«-401,59032,59270,59012,59290, «,*,1,*,*
Bar-1,Œ¿–«-401,102820,103457,102800,103477, «,*,2,*,*
Bar-1,Œ¿–«-401,108705,109470,108685,109490, «,*,2,*,*
Bar-1,Œ¿–«-401,114791,115418,114771,115438, «,*,2,*,*
Bar-1,Œ¿–«-401,120964,121414,120944,121434, «,*,2,*,*
Bar-1,Œ¿–«-401,127006,127564,126986,127584, «,*,2,*,*
Bar-1,Œ¿–«-401,132955,133697,132935,133717, «,*,2,*,*
Bar-1,Œ¿–«-401,138934,139656,138914,139676, «,*,2,*,*
Bar-1,Œ¿–«-401,188857,189545,188837,189565, «,*,3,*,*
Bar-1,Œ¿–«-401,194782,195538,194762,195558, «,*,3,*,*
Bar-1,Œ¿–«-401,200893,201485,200873,201505, «,*,3,*,*
Bar-1,Œ¿–«-401,207058,207503,207038,207523, «,*,3,*,*
Bar-1,Œ¿–«-401,213074,213668,213054,213688, «,*,3,*,*
Bar-1,Œ¿–«-401,219022,219778,219002,219798, «,*,3,*,*
Bar-1,Œ¿–«-401,225016,225702,224996,225722, «,*,3,*,*
Bar-2,Œ¿–«-401,16794,17360,16774,17380, «,*,1,*,*
Bar-2,Œ¿–«-401,22633,23401,22613,23421, «,*,1,*,*
Bar-2,Œ¿–«-401,28692,29352,28672,29372, «,*,1,*,*
Bar-2,Œ¿–«-401,34865,35330,34845,35350, «,*,1,*,*
Bar-2,Œ¿–«-401,40935,41460,40915,41480, «,*,1,*,*
Bar-2,Œ¿–«-401,46889,47610,46869,47630, «,*,1,*,*
Bar-2,Œ¿–«-401,52856,53603,52836,53623, «,*,1,*,*
Bar-2,Œ¿–«-401,59032,59270,59012,59290, «,*,1,*,*
Bar-2,Œ¿–«-401,102820,103457,102800,103477, «,*,2,*,*
Bar-2,Œ¿–«-401,108705,109470,108685,109490, «,*,2,*,*
Bar-2,Œ¿–«-401,114791,115418,114771,115438, «,*,2,*,*
Bar-2,Œ¿–«-401,120964,121414,120944,121434, «,*,2,*,*
Bar-2,Œ¿–«-401,127006,127564,126986,127584, «,*,2,*,*
Bar-2,Œ¿–«-401,132955,133697,132935,133717, «,*,2,*,*
Bar-2,Œ¿–«-401,138934,139656,138914,139676, «,*,2,*,*
Bar-2,Œ¿–«-401,188857,189545,188837,189565, «,*,3,*,*
Bar-2,Œ¿–«-401,194782,195538,194762,195558, «,*,3,*,*
Bar-2,Œ¿–«-401,200893,201485,200873,201505, «,*,3,*,*
Bar-2,Œ¿–«-401,207058,207503,207038,207523, «,*,3,*,*
Bar-2,Œ¿–«-401,213074,213668,213054,213688, «,*,3,*,*
Bar-2,Œ¿–«-401,219022,219778,219002,219798, «,*,3,*,*
Bar-2,Œ¿–«-401,225016,225702,224996,225722, «,*,3,*,*
Jiamusi-1,Œ¿–«-401,5644,5982,5624,6002, «,*,1,*,*
Jiamusi-1,Œ¿–«-401,11356,12080,11336,12100, «,*,1,*,*
Jiamusi-1,Œ¿–«-401,17292,18064,17272,18084, «,*,1,*,*
Jiamusi-1,Œ¿–«-401,23305,24057,23285,24077, «,*,1,*,*
Jiamusi-1,Œ¿–«-401,29312,30075,29292,30095, «,*,1,*,*
Jiamusi-1,Œ¿–«-401,35294,36057,35274,36077, «,*,1,*,*
Jiamusi-1,Œ¿–«-401,41306,41906,41286,41926, «,*,1,*,*
Jiamusi-1,Œ¿–«-401,91637,92100,91617,92120, «,*,2,*,*
Jiamusi-1,Œ¿–«-401,97411,98154,97391,98174, «,*,2,*,*
Jiamusi-1,Œ¿–«-401,103366,104136,103346,104156, «,*,2,*,*
Jiamusi-1,Œ¿–«-401,109383,110134,109363,110154, «,*,2,*,*
Jiamusi-1,Œ¿–«-401,115385,116151,115365,116171, «,*,2,*,*
Jiamusi-1,Œ¿–«-401,121365,122120,121345,122140, «,*,2,*,*
Jiamusi-1,Œ¿–«-401,127397,127931,127377,127951, «,*,2,*,*
Jiamusi-1,Œ¿–«-401,177652,178199,177632,178219, «,*,3,*,*
Jiamusi-1,Œ¿–«-401,183471,184227,183451,184247, «,*,3,*,*
Jiamusi-1,Œ¿–«-401,189442,190208,189422,190228, «,*,3,*,*
Jiamusi-1,Œ¿–«-401,195460,196211,195440,196231, «,*,3,*,*
Jiamusi-1,Œ¿–«-401,201457,202227,201437,202247, «,*,3,*,*
Jiamusi-1,Œ¿–«-401,207438,208178,207418,208198, «,*,3,*,*
Jiamusi-1,Œ¿–«-401,213499,213943,213479,213963, «,*,3,*,*
Jiamusi-2,Œ¿–«-401,5644,5982,5624,6002, «,*,1,*,*
Jiamusi-2,Œ¿–«-401,11356,12080,11336,12100, «,*,1,*,*
Jiamusi-2,Œ¿–«-401,17292,18064,17272,18084, «,*,1,*,*
Jiamusi-2,Œ¿–«-401,23305,24057,23285,24077, «,*,1,*,*
Jiamusi-2,Œ¿–«-401,29312,30075,29292,30095, «,*,1,*,*
Jiamusi-2,Œ¿–«-401,35294,36057,35274,36077, «,*,1,*,*
Jiamusi-2,Œ¿–«-401,41306,41906,41286,41926, «,*,1,*,*
Jiamusi-2,Œ¿–«-401,91637,92100,91617,92120, «,*,2,*,*
Jiamusi-2,Œ¿–«-401,97411,98154,97391,98174, «,*,2,*,*
Jiamusi-2,Œ¿–«-401,103366,104136,103346,104156, «,*,2,*,*
Jiamusi-2,Œ¿–«-401,109383,110134,109363,110154, «,*,2,*,*
Jiamusi-2,Œ¿–«-401,115385,116151,115365,116171, «,*,2,*,*
Jiamusi-2,Œ¿–«-401,121365,122120,121345,122140, «,*,2,*,*
Jiamusi-2,Œ¿–«-401,127397,127931,127377,127951, «,*,2,*,*
Jiamusi-2,Œ¿–«-401,177652,178199,177632,178219, «,*,3,*,*
Jiamusi-2,Œ¿–«-401,183471,184227,183451,184247, «,*,3,*,*
Jiamusi-2,Œ¿–«-401,189442,190208,189422,190228, «,*,3,*,*
Jiamusi-2,Œ¿–«-401,195460,196211,195440,196231, «,*,3,*,*
Jiamusi-2,Œ¿–«-401,201457,202227,201437,202247, «,*,3,*,*
Jiamusi-2,Œ¿–«-401,207438,208178,207418,208198, «,*,3,*,*
Jiamusi-2,Œ¿–«-401,213499,213943,213479,213963, «,*,3,*,*
Jiuquan-1,Œ¿–«-401,11293,11498,11273,11518, «,*,1,*,*
Jiuquan-1,Œ¿–«-401,16941,17673,16921,17693, «,*,1,*,*
Jiuquan-1,Œ¿–«-401,22899,23654,22879,23674, «,*,1,*,*
Jiuquan-1,Œ¿–«-401,28972,29640,28952,29660, «,*,1,*,*
Jiuquan-1,Œ¿–«-401,35034,35697,35014,35717, «,*,1,*,*
Jiuquan-1,Œ¿–«-401,41024,41774,41004,41794, «,*,1,*,*
Jiuquan-1,Œ¿–«-401,47002,47745,46982,47765, «,*,1,*,*
Jiuquan-1,Œ¿–«-401,53129,53449,53109,53469, «,*,1,*,*
Jiuquan-1,Œ¿–«-401,97248,97656,97228,97676, «,*,2,*,*
Jiuquan-1,Œ¿–«-401,102996,103748,102976,103768, «,*,2,*,*
Jiuquan-1,Œ¿–«-401,108981,109724,108961,109744, «,*,2,*,*
Jiuquan-1,Œ¿–«-401,115061,115719,115041,115739, «,*,2,*,*
Jiuquan-1,Œ¿–«-401,121111,121786,121091,121806, «,*,2,*,*
Jiuquan-1,Œ¿–«-401,127094,127854,127074,127874, «,*,2,*,*
Jiuquan-1,Œ¿–«-401,133079,133798,133059,133818, «,*,2,*,*
Jiuquan-1,Œ¿–«-401,183250,183771,183230,183791, «,*,3,*,*
Jiuquan-1,Œ¿–«-401,189058,189821,189038,189841, «,*,3,*,*
Jiuquan-1,Œ¿–«-401,195065,195794,195045,195814, «,*,3,*,*
Jiuquan-1,Œ¿–«-401,201149,201799,201129,201819, «,*,3,*,*
Jiuquan-1,Œ¿–«-401,207186,207876,207166,207896, «,*,3,*,*
Jiuquan-1,Œ¿–«-401,213163,213931,213143,213951, «,*,3,*,*
Jiuquan-1,Œ¿–«-401,219159,219844,219139,219864, «,*,3,*,*
Jiuquan-2,Œ¿–«-401,11293,11498,11273,11518, «,*,1,*,*
Jiuquan-2,Œ¿–«-401,16941,17673,16921,17693, «,*,1,*,*
Jiuquan-2,Œ¿–«-401,22899,23654,22879,23674, «,*,1,*,*
Jiuquan-2,Œ¿–«-401,28972,29640,28952,29660, «,*,1,*,*
Jiuquan-2,Œ¿–«-401,35034,35697,35014,35717, «,*,1,*,*
Jiuquan-2,Œ¿–«-401,41024,41774,41004,41794, «,*,1,*,*
Jiuquan-2,Œ¿–«-401,47002,47745,46982,47765, «,*,1,*,*
Jiuquan-2,Œ¿–«-401,53129,53449,53109,53469, «,*,1,*,*
